gene id,gene name,mcf7_sicbx2_3_rep1,mcf7_sicbx2_3_rep2,mcf7_sicbx2_3_rep3,mcf7_siscr_rep1,mcf7_siscr_rep2,mcf7_siscr_rep3
ENSG00000148835.11,TAF5,2.7453,2.69532,3.17232,7.6684,6.27881,6.05028
ENSG00000148841.17,ITPRIP,0.748643,1.2507,1.651588,4.0859697,3.41292175,4.46471
ENSG00000148848.14,ADAM12,0.5303445,0.2133273,0.3938405,0.04548946,0.0654742,0.0229868
ENSG00000148948.8,LRRC4C,4.240071,3.616549,2.123653,0.0148289,0.0316071,0.0279484
ENSG00000149084.13,HSD17B12,13.2093444,12.73222534,11.6489834,26.9444875,26.3632775,24.177734
ENSG00000149091.15,DGKZ,37.38106,38.766887,62.45662959,55.6594449,64.37127117,64.4945863
ENSG00000149100.13,EIF3M,203.1147834,217.669053,194.626767,292.686221,323.2774556,331.816708
ENSG00000149115.14,TNKS1BP1,61.406035,69.403359,97.369766,27.796358,26.9374693,31.516565
ENSG00000149179.13,C11orf49,42.541048,43.116589,50.065139,16.483406,17.307375,17.83953
ENSG00000149187.18,CELF1,35.8562175,30.3074037,36.69232369,49.4313241,47.68780955,51.93128933
ENSG00000149212.11,SESN3,15.0191,14.362681,13.621922,5.14249,3.68722,4.44834
ENSG00000149257.14,SERPINH1,237.183298,255.805685,300.786265,119.766168,128.128056,120.365239
ENSG00000149260.17,CAPN5,1.638673,1.28369,0.98182,4.350837,4.104579,2.70887561
ENSG00000149273.15,RPS3,2569.463099,2456.727287,2231.073714,4900.700398,5070.7418,4870.5645
ENSG00000149292.16,TTC12,19.3256302,16.10914,10.918631,5.113983,5.83652,5.6848089
ENSG00000149308.17,NPAT,2.666347,3.191833,3.540737032,4.844282006,4.251083,5.380658
ENSG00000149346.15,SLX4IP,4.30722,3.86656,3.91567,1.99992,1.52402,2.205009
ENSG00000149418.11,ST14,93.594153,108.513781,125.253002,60.139334,66.968082,58.164073
ENSG00000149474.13,KAT14,10.22601,9.247915,8.838027,4.799103,3.7792113,4.050805
ENSG00000149480.7,MTA2,78.072227,76.842228,93.34564,142.723581,139.116343,132.612052
ENSG00000149503.13,INCENP,11.183194,11.157464,12.702386,17.453625,15.743883,15.460401
ENSG00000149527.18,PLCH2,0.297498402,0.01917838,0.2442959,1.222438816,0.900788934,0.460264334
ENSG00000149541.10,B3GAT3,79.275785,90.799039,102.412897,43.581612,51.732915,49.999283
ENSG00000149554.12,CHEK1,11.258348,14.2825143,8.478211,25.97929228,30.9146212,19.9829553
ENSG00000149564.12,ESAM,0.7728609,0.8091567,0.582921,1.8567099,1.680176,1.882063
ENSG00000149573.9,MPZL2,26.648735,28.59215,21.270062,14.355711,13.691896,12.198774
ENSG00000149591.16,TAGLN,32.255719,34.801771,16.578888,5.1042201,3.5719042,5.440696
ENSG00000149599.15,DUSP15,2.4299293,4.0716115,4.052958,0.61646,0.728923,0.8866169
ENSG00000149609.6,C20orf144,0.431093,1.01871,1.06834,0.0210431,0.240826,0.177679
ENSG00000149743.14,TRPT1,76.571043,86.56128,87.139127,39.937694,45.991879,45.516394
ENSG00000149782.11,PLCB3,44.27062,51.245006,59.29741,25.765577,25.203211,25.088168
ENSG00000149792.8,MRPL49,112.800878,128.013856,127.0174,76.292525,69.431244,62.166445
ENSG00000149798.5,CDC42EP2,1.47986,0.442885,3.69467,3.56188,3.38822,4.42507
ENSG00000149806.11,FAU,1035.444516,1025.056554,1161.683551,1435.791611,1582.777479,1382.237244
ENSG00000149809.14,TM7SF2,171.730625,181.123269,240.048033,78.830757,73.938452,76.864937
ENSG00000149925.19,ALDOA,625.249129,574.7296005,1130.990538,1278.122666,1466.914601,1750.817002
ENSG00000149929.15,HIRIP3,14.497727,10.913324,12.903046,5.6407701,6.908608,5.6125075
ENSG00000149930.18,TAOK2,70.914987,71.441267,83.489941,33.998416,32.267627,31.405842
ENSG00000149932.17,TMEM219,70.211123,67.511232,89.703697,29.293948,30.50312,37.604894
ENSG00000150051.14,MKX,2.486567,1.790443,0.95087,0.0375217,0.3240571,0.0211154
ENSG00000150275.18,PCDH15,0.101167352,0.153560344,0.20640281,0.035581976,0.02225759,0.0391688
ENSG00000150347.16,ARID5B,11.726545,13.285568,10.658371,5.1949109,4.370829,6.353307
ENSG00000150457.9,LATS2,16.75606,15.40694,18.24536,9.310351,8.188154,8.791075
ENSG00000150510.16,FAM124A,0.4987662,0.4355213,0.28857184,0.8700815,1.2145698,0.6958937
ENSG00000150540.14,HNMT,7.877531,10.49065,7.412344,35.904864,28.207413,37.7291
ENSG00000150551.10,LYPD1,47.30475,60.35499,27.959325,13.184831,15.56689,10.759115
ENSG00000150556.17,LYPD6B,18.3379,17.050394,15.7032,39.090908,32.04973,23.213905
ENSG00000150593.18,PDCD4,82.826844,93.047776,84.072973,139.749634,139.424711,184.454645
ENSG00000150625.16,GPM6A,1.1383213,2.6025055,1.512393848,0.1884346,0.2536059,0.1931413
ENSG00000150628.6,SPATA4,0.9743414,0.681484,0.9884453,0,0.0881224,0
ENSG00000150712.11,MTMR12,20.826009,25.0957269,19.896868,30.544006,29.034657,27.084057
ENSG00000150722.10,PPP1R1C,19.86774,19.703868,24.163016,9.898612,8.5811182,15.5566204
ENSG00000150756.14,ATPSCKMT,24.272879,28.09889,18.334113,9.522292,8.5049757,8.063311
ENSG00000150760.12,DOCK1,16.867956,17.342299,13.856087,7.859793,5.4340041,6.437819
ENSG00000150773.10,PIH1D2,3.36320702,1.4482495,2.204673,0.169824,0.190082,0.29041296
ENSG00000150779.11,TIMM8B,101.82056,98.82365,87.54683,56.63014,59.78137,46.0639
ENSG00000150867.14,PIP4K2A,27.829987,29.883077,24.06943,32.82858,36.082268,38.424306
ENSG00000150938.10,CRIM1,18.8650133,21.591096,15.240329,11.147323,7.2403288,6.8955988
ENSG00000150977.10,RILPL2,7.44944,7.7885,8.80383,3.80808,3.78465,4.40844
ENSG00000150995.19,ITPR1,3.342945048,4.731905302,3.947692,2.5617195,0.7098007,1.634195447
ENSG00000151025.11,GPR158,2.30903,3.042659,2.691418,1.520128,0.846451301,1.631666
ENSG00000151090.18,THRB,5.936572,5.210171527,8.237472515,12.095735,10.44512479,11.27204461
ENSG00000151131.11,C12orf45,10.547922,10.259619,12.046969,20.389979,22.1888849,20.3298784
ENSG00000151135.10,TMEM263,85.786329,88.877352,86.847857,27.737195,24.776938,29.301881
ENSG00000151150.22,ANK3,21.5625871,21.142346,15.7368941,47.1602153,35.122476,36.8292664
ENSG00000151208.17,DLG5,37.2275896,42.559718,38.560986,22.1150635,18.722479,24.499123
ENSG00000151239.13,TWF1,116.658727,111.940597,88.813801,145.037168,136.626635,136.666787
ENSG00000151240.17,DIP2C,19.29372996,20.41046678,18.836957,8.845325,7.00199,6.45727
ENSG00000151276.23,MAGI1,13.62009175,13.9495372,11.2425547,6.8934131,5.8404976,4.958871016
ENSG00000151292.17,CSNK1G3,26.492802,26.9418,28.145785,16.524308,12.2904335,16.673571
ENSG00000151322.18,NPAS3,1.49038,2.0501988,0.332327,0.422772,0.0500719,0.2436585
ENSG00000151366.13,NDUFC2,420.9231251,448.70633,518.7390021,633.558331,717.53992,590.5201645
ENSG00000151413.17,NUBPL,10.0599982,10.9222266,9.0688272,4.988819,5.2909133,5.738611
ENSG00000151458.12,ANKRD50,74.3275,79.038,59.2204,26.23931,18.99637,24.92259
ENSG00000151465.14,CDC123,86.542499,94.544354,80.238694,141.017865,142.12743,125.10356
ENSG00000151470.13,C4orf33,13.748482,10.525186,21.679135,6.622352,5.129182,8.025115
ENSG00000151490.14,PTPRO,0.3150219,0.5301554,0.661301,0,0,0.0195841
ENSG00000151503.12,NCAPD3,18.902247,12.7177917,14.716757,29.836483,29.6046,23.071103
ENSG00000151572.18,ANO4,0.3816611,0.0481298,0.105671,0,0,0
ENSG00000151575.14,TEX9,6.905173,10.053954,10.339617,4.0956902,4.185264,5.58235
ENSG00000151576.10,QTRT2,29.252113,27.687869,24.11589,44.385136,33.676525,37.4012234
ENSG00000151725.12,CENPU,18.259955,18.354361,12.495298,30.525301,34.754466,27.02041
ENSG00000151743.11,AMN1,11.586487,11.515971,12.946512,5.963481,7.382072,6.998747
ENSG00000151773.13,CCDC122,19.56782,16.51155,13.15603,5.882502,9.487158,10.855253
ENSG00000151779.13,NBAS,12.427313,11.456501,11.4463718,6.8721302,5.791035,6.6861976
ENSG00000151835.16,SACS,1.898490449,1.728857,0.979874,3.164947,2.814703,2.875281098
ENSG00000151849.15,CENPJ,4.606167,3.410422,3.112803,9.864374,7.934823,8.047447
ENSG00000151882.11,CCL28,1.614099,1.380151,4.507097,0.987527,0.816574,0.677286
ENSG00000152076.18,CCDC74B,18.97848,23.029212,29.468384,7.9269281,10.250841,10.772967
ENSG00000152078.10,TMEM56,3.356898,3.3491721,2.12401,1.47489,1.56747,1.7322907
ENSG00000152086.9,TUBA3E,0,0,0,0.116684,0.263837,0.285764
ENSG00000152104.12,PTPN14,3.181942,4.667971,2.377447,2.6940252,1.18531,1.0283741
ENSG00000152217.18,SETBP1,1.0899822,1.512032,1.412355,2.031674,1.733245,1.59505
ENSG00000152219.5,ARL14EP,17.674467,15.188737,21.70702,26.764633,22.105779,29.519457
ENSG00000152240.13,HAUS1,26.85843,24.341559,20.681211,34.66161,41.830423,38.538606
ENSG00000152253.9,SPC25,2.81846,2.6845,2.78775,8.3868768,7.261639,8.3163122
ENSG00000152256.13,PDK1,5.855764,5.939518,13.321823,12.728566,12.19104,20.40643
ENSG00000152332.16,UHMK1,12.6981754,9.6586631,12.01457,46.50954301,37.9763424,40.38335882
ENSG00000152402.10,GUCY1A2,0.881476,1.248868,0.3542927,0.1523906,0.1734286,0.2025961
ENSG00000152404.15,CWF19L2,2.51484,3.082724,2.6504804,4.3583,4.10651,3.8815494
ENSG00000152443.13,ZNF776,10.652102,12.055217,16.859419,4.282567,4.820342,5.713005
ENSG00000152457.18,DCLRE1C,3.14779,4.2124454,4.4437555,9.0998166,7.714055109,11.24714934
ENSG00000152492.15,CCDC50,16.80276,17.28826,17.69671,23.90446,23.16385,25.30614
ENSG00000152527.14,PLEKHH2,4.907894,8.308939,8.1236762,2.4908265,2.426144,3.864787
ENSG00000152582.14,SPEF2,10.09910545,9.3988502,13.9903203,1.9935028,2.2747324,2.94944498
ENSG00000152642.10,GPD1L,34.931259,35.326603,29.945124,53.843685,49.180671,46.574144
ENSG00000152683.14,SLC30A6,9.580144025,7.891538,7.5809933,18.174843,15.63805758,17.192393
ENSG00000152763.17,WDR78,4.826007,4.173484,3.1572086,0.4990518,1.493549041,0.2895289
ENSG00000152782.16,PANK1,9.323013,9.42533,7.397827,13.537819,9.322617,11.865632
ENSG00000152804.11,HHEX,28.12318,31.76269,37.77142,10.901767,9.688023,12.9386584
ENSG00000152894.14,PTPRK,53.057425,61.7714737,34.10128307,24.598124,23.4462905,21.2085618
ENSG00000152926.14,ZNF117,9.53642,9.43113,12.57703,2.347744,2.601161,4.436411
ENSG00000152952.12,PLOD2,150.407552,181.65956,176.772195,84.93104,78.292445,123.089026
ENSG00000152990.14,ADGRA3,16.189579,15.000467,13.81170984,22.4247333,20.537367,17.451973
ENSG00000153006.16,SREK1IP1,8.9274687,6.843923,10.61063,13.061236,13.359697,9.653336
ENSG00000153029.14,MR1,11.974794,12.443237,16.731704,18.92765273,15.5948959,21.44272587
ENSG00000153037.14,SRP19,168.385836,175.194895,165.733308,82.187377,74.54689435,80.615756
ENSG00000153044.10,CENPH,11.913791,10.14572,9.698676,22.92389,23.3268025,18.907125
ENSG00000153064.12,BANK1,4.541283,4.3791866,2.828025,1.680172,1.2029615,2.219054
ENSG00000153107.13,ANAPC1,31.426107,35.215599,33.301938,44.963854,40.850897,44.4009179
ENSG00000153113.23,CAST,40.18238883,43.757085,36.20878071,83.317129,74.52533248,75.08750405
ENSG00000153130.17,SCOC,91.2954671,95.3652328,81.5181566,44.4318418,42.846461,45.90282
ENSG00000153140.8,CETN3,89.35498,95.9422,68.7081,37.8464,36.65014,43.66292
ENSG00000153162.9,BMP6,0.718078,0.411713,0.483375,1.03478,1.27125,1.20466
ENSG00000153208.16,MERTK,0.192522,0.5740779,0.932553,1.316795001,1.278835,1.3851407
ENSG00000153234.14,NR4A2,4.503497,5.49696,7.3329731,9.454891,9.715153,9.476395
ENSG00000153294.11,ADGRF4,8.88424,10.47215,7.04378,2.556788,2.530775,3.486676
ENSG00000153391.15,INO80C,24.243923,27.352112,18.816373,40.003989,36.8121,37.032958
ENSG00000153395.10,LPCAT1,267.2782,268.40864,242.067446,73.203399,74.606023,68.525857
ENSG00000153404.14,PLEKHG4B,0.8578978,0.639552,0.4484634,0.1846928,0.158332,0.1733365
ENSG00000153406.13,NMRAL1,59.288177,60.922633,76.7480438,33.512529,38.140153,38.083604
ENSG00000153443.13,UBALD1,38.738605,51.680304,64.935818,60.031831,70.93914,80.964439
ENSG00000153531.13,ADPRHL1,7.827869,10.811418,7.011484,1.156964,2.131475,1.192057
ENSG00000153551.13,CMTM7,0.5943011,0.292933,0.545318,1.586878,2.039603,1.865677
ENSG00000153558.15,FBXL2,4.631449,5.5034311,6.1500286,1.26447018,1.534016741,2.072443744
ENSG00000153560.12,UBP1,62.120477,56.051735,46.494894,36.2849445,25.923951,31.295609
ENSG00000153574.9,RPIA,13.8154,11.8019,14.1856,32.9298,30.1158,32.0984
ENSG00000153714.6,LURAP1L,34.00647,40.2346,40.5195,16.16795,15.38697,20.00306
ENSG00000153721.19,CNKSR3,6.778553,5.864612,8.601868,2.845187,3.206552,4.330264
ENSG00000153786.12,ZDHHC7,239.171225,337.074144,179.097387,111.745876,129.917099,111.149402
ENSG00000153814.13,JAZF1,4.5103137,3.82874,4.795408,2.1637927,2.04086,2.46865
ENSG00000153832.12,FBXO36,10.81042,13.756942,8.590159,1.662078,1.203049,1.2566686
ENSG00000153879.9,CEBPG,23.48727,24.80968,28.73318,15.055349,12.017681,16.77687
ENSG00000153885.14,KCTD15,27.149767,31.418854,39.6404087,41.238561,46.20921,40.048442
ENSG00000153896.18,ZNF599,4.427375,4.115886,6.4509715,1.9049127,1.9739194,1.881056
ENSG00000153904.20,DDAH1,11.2202506,11.1226,6.2756,3.9853463,3.5010057,3.84325
ENSG00000153936.17,HS2ST1,21.769894,24.52091,23.679541,10.13463,7.74483,9.86205
ENSG00000153944.11,MSI2,99.7452734,103.1449778,136.3098829,161.7548076,161.348802,164.9958854
ENSG00000153976.3,HS3ST3A1,1.54055,1.698307,1.5865,0.580161,0.729567,1.064965
ENSG00000153989.8,NUS1,53.6221,56.2752,39.76,25.1242,24.2401,24.6793
ENSG00000154001.14,PPP2R5E,39.6092605,42.5449468,42.9443592,67.094187,62.065371,60.485337
ENSG00000154065.17,ANKRD29,0.629103,0.4266227,0.8488064,1.4185455,1.6564109,1.9813686
ENSG00000154079.6,SDHAF4,17.39893,22.54291,14.35352,8.298659,9.472422,9.846412
ENSG00000154099.18,DNAAF1,13.65769,15.970125,11.868722,7.0431789,4.74743272,6.9142406
ENSG00000154102.11,C16orf74,9.298002,10.578266,7.6798979,15.52872,21.295338,15.163414
ENSG00000154118.13,JPH3,12.139937,11.249483,16.089826,4.555167,5.751737,4.338429
ENSG00000154127.10,UBASH3B,0.421622,0.408162,1.176277,0.8333785,2.106715,1.437363
ENSG00000154146.13,NRGN,7.551874,5.263685,6.99726,8.5969,11.41591,8.23174
ENSG00000154153.13,RETREG1,18.492168,18.926268,16.958873,5.496176,6.459358,5.81213
ENSG00000154162.14,CDH12,0.1993079,0.147285,0.1509162,0,0,0.0385441
ENSG00000154222.14,CC2D1B,31.8512293,30.854116,37.9272204,12.524541,13.741163,17.2622642
ENSG00000154229.12,PRKCA,1.984735,2.727434,2.0983134,4.784017,3.3259574,2.703928
ENSG00000154262.13,ABCA6,0.3423091,0.1584408,0.8137202,0.04023415,0.0669588,0.031185
ENSG00000154263.17,ABCA10,1.2280563,0.9657737,1.5272759,0.5324706,0.4817555,0.3734586
ENSG00000154319.16,FAM167A,0.40143803,0.691173,1.147834,1.631196,1.4426982,1.9032692
ENSG00000154330.13,PGM5,2.863684,3.727453,2.203519,0.5890597,1.1436712,0.3022281
ENSG00000154429.11,CCSAP,4.240944,3.9789845,4.304432,9.9894414,8.8647307,10.8307799
ENSG00000154447.15,SH3RF1,10.816366,12.8114,8.61675,6.63504,5.89319,5.234456
ENSG00000154473.18,BUB3,135.57906,147.09907,122.2062,231.84783,241.02995,194.79032
ENSG00000154479.13,CCDC173,0.499195,1.204388,0.412081,0.0885526,0.25355,0.131046
ENSG00000154511.12,DIPK1A,3.16811,2.774686,4.84263,6.71394,5.798565,6.77709
ENSG00000154640.14,BTG3,8.039013,8.682334,12.711206,13.615306,14.647244,18.422856
ENSG00000154642.11,C21orf91,7.883402,7.465716,6.973229,13.890701,9.104381,14.179007
ENSG00000154654.15,NCAM2,58.26532,62.1314,45.92977,24.38275,14.77964,13.44573
ENSG00000154719.13,MRPL39,33.159196,34.124491,29.052188,50.31138,54.516041,49.74324
ENSG00000154767.14,XPC,72.369027,99.569238,63.677763,28.502119,22.51274,24.87693
ENSG00000154803.13,FLCN,39.12805,33.784585,49.619912,22.89136,15.994333,29.475149
ENSG00000154813.10,DPH3,26.70781,27.28267,22.472676,13.90571,13.4575,13.09548
ENSG00000154839.10,SKA1,0.6388021,1.818752,1.3763425,5.964948,5.85836,4.1352957
ENSG00000154856.13,APCDD1,0.2017165,0.1899207,0.0987163,0.9566798,1.371851409,0.2838388
ENSG00000154920.14,EME1,4.253116,3.686133,1.957972,7.849986,8.642496,9.674689
ENSG00000154930.15,ACSS1,6.5017809,6.7895926,14.966853,2.9730494,2.2556868,3.1214965
ENSG00000154978.13,VOPP1,49.140511,50.3162,56.251004,18.092305,18.26542902,21.431988
ENSG00000155034.19,FBXL18,18.942378,20.68794,12.519829,10.417766,8.978024,8.80242
ENSG00000155085.15,AK9,8.3633253,10.5181635,7.8816742,3.0600899,2.555407,4.2396211
ENSG00000155093.19,PTPRN2,0.928237,0.698147,0.5402743,1.8003912,1.730515,1.021750301
ENSG00000155158.20,TTC39B,20.748688,22.00962,14.299963,4.3418323,4.734263,5.1413121
ENSG00000155189.12,AGPAT5,7.053396,7.345889,7.038044,13.260042,13.660399,12.901131
ENSG00000155256.17,ZFYVE27,23.720321,22.394435,34.471888,12.29810743,12.19481,14.74801
ENSG00000155269.12,GPR78,0.107114713,0.1550971,0.1375961,0.7552906,1.716133,1.243344
ENSG00000155313.15,USP25,10.49858,10.430716,9.1748362,17.045606,16.1630721,17.085692
ENSG00000155329.12,ZCCHC10,22.339866,25.430415,16.361924,32.251089,29.747402,30.14673
ENSG00000155366.16,RHOC,1009.500166,1121.243611,944.662021,433.040893,441.283968,401.028303
ENSG00000155367.15,PPM1J,8.202304,9.102238,7.472085,3.042464,3.0883962,3.15416268
ENSG00000155380.11,SLC16A1,3.116286,3.024136,3.6759072,9.8536975,6.5330579,9.3820427
ENSG00000155428.12,TRIM74,0.358191,0.691809,0.7746034,0.0919748,0,0
ENSG00000155508.13,CNOT8,55.721223,62.99257801,72.9818804,82.129821,86.498779,88.381504
ENSG00000155530.3,LRGUK,0.5426316,1.060453,0.6563421,0.0577208,0.027544,0.0243705
ENSG00000155561.15,NUP205,31.817539,32.75576,30.337205,53.586094,52.401433,42.312068
ENSG00000155592.16,ZKSCAN2,3.195768,3.737622,2.42757,1.229421,1.175971,1.232423
ENSG00000155729.13,KCTD18,24.138246,33.100993,21.506332,12.857737,13.186244,15.0799722
ENSG00000155744.9,FAM126B,4.4083301,4.790108,6.977916,7.857956,5.03454,8.3424137
ENSG00000155749.12,ALS2CR12,9.277187,7.298513,5.162066,0.9036041,0.0950772,0.6263686
ENSG00000155816.20,FMN2,0.2012823,0.0355492,0.33310133,0.0158569,0.02161172,0.03484904
ENSG00000155846.17,PPARGC1B,1.2339564,0.7806612,1.308097,1.797762,1.723901,2.269575
ENSG00000155849.15,ELMO1,0.3343139,0.291697,0.35201901,0.355112215,1.0078783,1.727087358
ENSG00000155850.7,SLC26A2,0.636116,0.396233,0.475432,2.18866,1.94945,2.05637
ENSG00000155961.5,RAB39B,5.52084,5.85098,7.35145,3.46745,3.09373,3.37603
ENSG00000155966.13,AFF2,0.1213948,0.1632945,0.04498889,0.0226892,0.00332408,0.00587057
ENSG00000155975.10,VPS37A,22.4771917,15.184727,26.7108956,40.316428,37.723765,42.011152
ENSG00000156011.17,PSD3,1.541788,2.653956,1.5465912,4.2878261,3.7689817,2.6646487
ENSG00000156017.13,CARNMT1,7.38442,4.039838,4.616913,17.07891,14.79506,14.61402
ENSG00000156042.17,CFAP70,1.784178436,1.776663,1.087823,0.261666195,0.333022265,0.555408894
ENSG00000156049.7,GNA14,4.04501,3.79421,3.258338,10.319668,10.276419,7.69301
ENSG00000156110.13,ADK,39.949282,34.32145,25.555272,46.178567,47.384502,44.272594
ENSG00000156113.23,KCNMA1,0.078090668,0.281995,0.799674106,1.16935179,0.71402722,1.1231431
ENSG00000156127.6,BATF,59.265,70.591896,85.01615,30.6728,29.6139,41.815481
ENSG00000156136.10,DCK,20.010722,18.692115,16.266233,26.932488,24.910512,24.181706
ENSG00000156150.8,ALX3,1.80019,2.54653,3.23932,0.939645,1.269463,0.962349
ENSG00000156162.16,DPY19L4,24.192771,22.143141,20.690928,35.764505,31.72678,32.146736
ENSG00000156239.12,N6AMT1,10.5822,10.50502,8.84431,5.330385,4.853333,5.06282
ENSG00000156261.13,CCT8,178.616101,178.7043264,142.421204,243.72565,249.636989,230.9675054
ENSG00000156299.13,TIAM1,3.5389373,3.434285,4.3104624,9.023019,6.439155,6.017261
ENSG00000156313.13,RPGR,6.4152444,3.556429228,3.5545528,2.64600184,1.69300091,1.4605141
ENSG00000156345.17,CDK20,19.703611,19.962106,28.074665,6.7555009,9.339682,8.9716125
ENSG00000156427.8,FGF18,0.792726,0.482899,0.913284,1.25795,1.10868,2.43196
ENSG00000156469.8,MTERF3,13.005618,11.846249,16.695351,26.188212,20.501288,23.629778
ENSG00000156471.12,PTDSS1,45.831986,42.954999,39.7939033,120.560909,112.331896,105.299235
ENSG00000156482.11,RPL30,4715.26408,4716.93674,3923.303848,7604.7952,7558.69703,7727.66998
ENSG00000156500.15,FAM122C,5.1283333,6.36328,6.185971,2.4191124,2.9536997,3.6583899
ENSG00000156504.16,FAM122B,22.8128,21.413388,19.577015,31.145421,29.069974,28.0905604
ENSG00000156508.18,EEF1A1,6030.727231,5906.613241,3970.790783,7355.927851,6956.502478,7059.495617
ENSG00000156515.23,HK1,99.089828,116.036895,101.763909,147.099043,153.060553,125.4085034
ENSG00000156531.16,PHF6,6.783922,4.7878939,8.517199,13.8762194,13.6085359,16.532842
ENSG00000156564.8,LRFN2,0.0712301,0.145948,0.151824,0.292254,0.199231,0.51703
ENSG00000156650.14,KAT6B,9.828842152,10.30670231,7.5481887,17.41220494,12.64369714,12.2438509
ENSG00000156697.13,UTP14A,13.546052,14.623447,13.821858,21.256092,20.279739,21.282767
ENSG00000156709.14,AIFM1,48.031676,49.895669,45.904067,72.978991,70.757678,64.3675603
ENSG00000156787.17,TBC1D31,17.1101213,16.4435867,17.5531626,21.6200862,27.1347835,23.8617619
ENSG00000156802.13,ATAD2,25.928881,23.14107541,18.452699,58.27638534,51.528088,43.984369
ENSG00000156873.16,PHKG2,108.94457,130.71722,126.06746,61.140529,72.026106,72.072074
ENSG00000156876.10,SASS6,1.953955,1.672156,1.742613,4.662459,4.323948,3.987276
ENSG00000156928.4,MALSU1,29.65963,32.266001,39.531941,46.538077,53.52754,43.152099
ENSG00000156958.15,GALK2,13.6923106,12.53111645,13.8167029,18.7853927,16.763475,18.2197032
ENSG00000156970.12,BUB1B,8.723726,11.097165,8.342488,21.322534,20.612281,15.3664019
ENSG00000156973.14,PDE6D,24.97512,22.576642,23.492997,27.643896,35.252973,30.718737
ENSG00000157020.18,SEC13,233.383962,272.8722494,276.283863,117.027867,124.403488,106.12634
ENSG00000157036.13,EXOG,6.232421,7.560187,6.0224921,8.98655,10.073129,7.8934885
ENSG00000157107.14,FCHO2,9.823758,8.179872,6.0214468,12.5479709,10.714496,10.747921
ENSG00000157110.16,RBPMS,57.3954004,61.854632,63.4601617,84.523417,79.134527,74.096733
ENSG00000157181.16,ODR4,13.2852738,14.49835,12.52208,22.013243,17.13685,19.1154539
ENSG00000157193.16,LRP8,8.9374741,9.6392177,6.308135,13.9626219,13.014239,11.8795766
ENSG00000157214.14,STEAP2,0.16326036,0.0966668,0.2210876,0.3034432,0.315539,0.3460401
ENSG00000157216.15,SSBP3,46.128868,59.465944,58.75163,25.35908002,23.445908,25.43705
ENSG00000157303.11,SUSD3,2.44365,1.772624,6.063407,7.055182,7.428952,11.97215
ENSG00000157322.17,CLEC18A,0.53945701,0.521724103,0.397216602,0.00839881,0.14862883,0.035657603
ENSG00000157388.17,CACNA1D,1.0988658,1.2678926,1.367265524,2.416827334,2.0179599,2.461057522
ENSG00000157404.15,KIT,1.339976,0.774078,1.8154878,0.2635636,0.174355,0.1677277
ENSG00000157429.15,ZNF19,4.5280421,5.3743739,5.813340894,1.8312669,2.33048,2.4451823
ENSG00000157445.15,CACNA2D3,1.0021734,1.196119901,1.855507002,0.2937801,0.1168306,0.121784486
ENSG00000157456.8,CCNB2,25.145848,28.063546,20.329782,66.271869,75.26587,54.456703
ENSG00000157514.16,TSC22D3,27.969126,35.147071,46.279065,51.8972303,46.086952,57.8970319
ENSG00000157551.19,KCNJ15,2.2489272,2.356109633,5.7970621,0.46249289,0.09963401,0.5899449
ENSG00000157578.13,LCA5L,17.3293297,17.78308957,13.3339387,2.5839615,2.0305905,3.4707866
ENSG00000157593.19,SLC35B2,106.23477,119.793967,141.772369,56.857262,59.872178,60.860166
ENSG00000157613.10,CREB3L1,0.8520092,1.03251,2.777798,3.4186995,3.915791,5.8558112
ENSG00000157657.14,ZNF618,7.365284149,7.379453015,11.132104,4.948582,4.145124078,4.4928786
ENSG00000157693.15,TMEM268,7.348302,6.761983,11.424489,16.92986,15.159094,19.47838
ENSG00000157703.15,SVOPL,1.50846,1.5550961,1.445424474,0.103842748,0.198365588,0.385970639
ENSG00000157734.14,SNX22,4.929175,6.865203021,9.867744,0.9661933,1.513189,1.8891347
ENSG00000157796.18,WDR19,21.54597,20.20623,24.232268,11.650758,10.014817,12.174415
ENSG00000157827.20,FMNL2,3.628913574,4.10860603,4.8377536,5.233788,4.854665,7.3006111
ENSG00000157833.13,GAREM2,0.1756223,0.1988905,0.468611,0.879712,0.798617,1.4402792
ENSG00000157870.16,PRXL2B,10.5522437,10.9489355,17.8465003,17.996707,20.469793,17.458987
ENSG00000157884.11,CIB4,0,0,0.128429,2.87699,1.4508,2.321229
ENSG00000157954.15,WIPI2,70.043128,75.9484697,78.636809,32.872365,31.14053903,37.518361
ENSG00000157978.11,LDLRAP1,11.674214,11.144115,12.202681,16.593101,18.972857,17.051818
ENSG00000158006.14,PAFAH2,6.281561,7.160452132,7.838641,3.553146,3.399443,4.232499
ENSG00000158023.10,WDR66,19.814779,23.5363246,19.580093,1.749401,1.506963,3.7758988
ENSG00000158050.5,DUSP2,4.19616,4.0525,3.85937,7.99222,11.853405,7.874706
ENSG00000158055.15,GRHL3,1.952969,1.752079863,1.610344,4.244542,5.67344,2.0367564
ENSG00000158062.20,UBXN11,24.9269137,26.0731115,32.3681,5.7042086,6.5460477,6.211806
ENSG00000158089.15,GALNT14,1.003197,1.1264448,1.183478,2.6420213,2.464079,2.54764123
ENSG00000158106.14,RHPN1,149.5289,166.4477,217.9375,70.30281,88.8604,88.4973
ENSG00000158109.15,TPRG1L,40.3029,45.9263,43.6386,24.0922,22.1217,24.035787
